,Predicted Close
1297,1081.3123803040287
1298,1081.3123803040287
1299,1081.3123803040287
1300,1081.3123803040287
1301,1081.3123803040287
1302,1081.3123803040287
1303,1081.3123803040287
1304,1081.3123803040287
1305,1081.3123803040287
1306,1081.3123803040287
1307,1081.3123803040287
1308,1081.3123803040287
1309,1081.3123803040287
1310,1081.3123803040287
1311,1081.3123803040287
1312,1081.3123803040287
1313,1081.3123803040287
1314,1081.3123803040287
1315,1081.3123803040287
1316,1081.3123803040287
1317,1081.3123803040287
1318,1081.3123803040287
1319,1081.3123803040287
1320,1081.3123803040287
1321,1081.3123803040287
1322,1081.3123803040287
1323,1081.3123803040287
1324,1081.3123803040287
1325,1081.3123803040287
1326,1081.3123803040287
1327,1081.3123803040287
1328,1081.3123803040287
1329,1081.3123803040287
1330,1081.3123803040287
1331,1081.3123803040287
1332,1081.3123803040287
1333,1081.3123803040287
1334,1081.3123803040287
1335,1081.3123803040287
1336,1081.3123803040287
1337,1081.3123803040287
1338,1081.3123803040287
1339,1081.3123803040287
1340,1081.3123803040287
1341,1081.3123803040287
1342,1081.3123803040287
1343,1081.3123803040287
1344,1081.3123803040287
1345,1081.3123803040287
1346,1081.3123803040287
1347,1081.3123803040287
1348,1081.3123803040287
1349,1081.3123803040287
1350,1081.3123803040287
1351,1081.3123803040287
1352,1081.3123803040287
1353,1081.3123803040287
1354,1081.3123803040287
1355,1081.3123803040287
1356,1081.3123803040287
1357,1081.3123803040287
1358,1081.3123803040287
1359,1081.3123803040287
1360,1081.3123803040287
1361,1081.3123803040287
1362,1081.3123803040287
1363,1081.3123803040287
1364,1081.3123803040287
1365,1081.3123803040287
1366,1081.3123803040287
1367,1081.3123803040287
1368,1081.3123803040287
1369,1081.3123803040287
1370,1081.3123803040287
1371,1081.3123803040287
1372,1081.3123803040287
1373,1081.3123803040287
1374,1081.3123803040287
1375,1081.3123803040287
1376,1081.3123803040287
1377,1081.3123803040287
1378,1081.3123803040287
1379,1081.3123803040287
1380,1081.3123803040287
1381,1081.3123803040287
1382,1081.3123803040287
1383,1081.3123803040287
1384,1081.3123803040287
1385,1081.3123803040287
1386,1081.3123803040287
1387,1081.3123803040287
1388,1081.3123803040287
1389,1081.3123803040287
1390,1081.3123803040287
1391,1081.3123803040287
1392,1081.3123803040287
1393,1081.3123803040287
1394,1081.3123803040287
1395,1081.3123803040287
1396,1081.3123803040287
1397,1081.3123803040287
1398,1081.3123803040287
1399,1081.3123803040287
1400,1081.3123803040287
1401,1081.3123803040287
1402,1081.3123803040287
1403,1081.3123803040287
1404,1081.3123803040287
1405,1081.3123803040287
1406,1081.3123803040287
1407,1081.3123803040287
1408,1081.3123803040287
1409,1081.3123803040287
1410,1081.3123803040287
1411,1081.3123803040287
1412,1081.3123803040287
1413,1081.3123803040287
1414,1081.3123803040287
1415,1081.3123803040287
1416,1081.3123803040287
1417,1081.3123803040287
1418,1081.3123803040287
1419,1081.3123803040287
1420,1081.3123803040287
1421,1081.3123803040287
1422,1081.3123803040287
1423,1081.3123803040287
1424,1081.3123803040287
1425,1081.3123803040287
1426,1081.3123803040287
1427,1081.3123803040287
1428,1081.3123803040287
1429,1081.3123803040287
1430,1081.3123803040287
1431,1081.3123803040287
1432,1081.3123803040287
1433,1081.3123803040287
1434,1081.3123803040287
1435,1081.3123803040287
1436,1081.3123803040287
1437,1081.3123803040287
1438,1081.3123803040287
1439,1081.3123803040287
1440,1081.3123803040287
1441,1081.3123803040287
1442,1081.3123803040287
1443,1081.3123803040287
1444,1081.3123803040287
1445,1081.3123803040287
1446,1081.3123803040287
1447,1081.3123803040287
1448,1081.3123803040287
1449,1081.3123803040287
1450,1081.3123803040287
1451,1081.3123803040287
1452,1081.3123803040287
1453,1081.3123803040287
1454,1081.3123803040287
1455,1081.3123803040287
1456,1081.3123803040287
1457,1081.3123803040287
1458,1081.3123803040287
1459,1081.3123803040287
1460,1081.3123803040287
1461,1081.3123803040287
1462,1081.3123803040287
1463,1081.3123803040287
1464,1081.3123803040287
1465,1081.3123803040287
1466,1081.3123803040287
1467,1081.3123803040287
1468,1081.3123803040287
1469,1081.3123803040287
1470,1081.3123803040287
1471,1081.3123803040287
1472,1081.3123803040287
1473,1081.3123803040287
1474,1081.3123803040287
1475,1081.3123803040287
1476,1081.3123803040287
1477,1081.3123803040287
1478,1081.3123803040287
1479,1081.3123803040287
1480,1081.3123803040287
1481,1081.3123803040287
1482,1081.3123803040287
1483,1081.3123803040287
1484,1081.3123803040287
1485,1081.3123803040287
1486,1081.3123803040287
1487,1081.3123803040287
1488,1081.3123803040287
1489,1081.3123803040287
1490,1081.3123803040287
1491,1081.3123803040287
1492,1081.3123803040287
1493,1081.3123803040287
1494,1081.3123803040287
1495,1081.3123803040287
1496,1081.3123803040287
1497,1081.3123803040287
1498,1081.3123803040287
1499,1081.3123803040287
1500,1081.3123803040287
1501,1081.3123803040287
1502,1081.3123803040287
1503,1081.3123803040287
1504,1081.3123803040287
1505,1081.3123803040287
1506,1081.3123803040287
1507,1081.3123803040287
1508,1081.3123803040287
1509,1081.3123803040287
1510,1081.3123803040287
1511,1081.3123803040287
1512,1081.3123803040287
1513,1081.3123803040287
1514,1081.3123803040287
1515,1081.3123803040287
1516,1081.3123803040287
1517,1081.3123803040287
1518,1081.3123803040287
1519,1081.3123803040287
1520,1081.3123803040287
1521,1081.3123803040287
1522,1081.3123803040287
1523,1081.3123803040287
1524,1081.3123803040287
1525,1081.3123803040287
1526,1081.3123803040287
1527,1081.3123803040287
1528,1081.3123803040287
1529,1081.3123803040287
1530,1081.3123803040287
1531,1081.3123803040287
1532,1081.3123803040287
1533,1081.3123803040287
1534,1081.3123803040287
1535,1081.3123803040287
1536,1081.3123803040287
1537,1081.3123803040287
1538,1081.3123803040287
1539,1081.3123803040287
1540,1081.3123803040287
1541,1081.3123803040287
1542,1081.3123803040287
1543,1081.3123803040287
1544,1081.3123803040287
1545,1081.3123803040287
1546,1081.3123803040287
1547,1081.3123803040287
1548,1081.3123803040287
1549,1081.3123803040287
1550,1081.3123803040287
1551,1081.3123803040287
1552,1081.3123803040287
1553,1081.3123803040287
1554,1081.3123803040287
1555,1081.3123803040287
1556,1081.3123803040287
1557,1081.3123803040287
1558,1081.3123803040287
1559,1081.3123803040287
1560,1081.3123803040287
1561,1081.3123803040287
1562,1081.3123803040287
1563,1081.3123803040287
1564,1081.3123803040287
1565,1081.3123803040287
1566,1081.3123803040287
1567,1081.3123803040287
1568,1081.3123803040287
1569,1081.3123803040287
1570,1081.3123803040287
1571,1081.3123803040287
1572,1081.3123803040287
1573,1081.3123803040287
1574,1081.3123803040287
1575,1081.3123803040287
1576,1081.3123803040287
1577,1081.3123803040287
1578,1081.3123803040287
1579,1081.3123803040287
1580,1081.3123803040287
1581,1081.3123803040287
1582,1081.3123803040287
1583,1081.3123803040287
1584,1081.3123803040287
1585,1081.3123803040287
1586,1081.3123803040287
1587,1081.3123803040287
1588,1081.3123803040287
1589,1081.3123803040287
1590,1081.3123803040287
1591,1081.3123803040287
1592,1081.3123803040287
1593,1081.3123803040287
1594,1081.3123803040287
1595,1081.3123803040287
1596,1081.3123803040287
1597,1081.3123803040287
1598,1081.3123803040287
1599,1081.3123803040287
1600,1081.3123803040287
1601,1081.3123803040287
1602,1081.3123803040287
1603,1081.3123803040287
1604,1081.3123803040287
1605,1081.3123803040287
1606,1081.3123803040287
1607,1081.3123803040287
1608,1081.3123803040287
1609,1081.3123803040287
1610,1081.3123803040287
1611,1081.3123803040287
1612,1081.3123803040287
1613,1081.3123803040287
1614,1081.3123803040287
1615,1081.3123803040287
1616,1081.3123803040287
1617,1081.3123803040287
1618,1081.3123803040287
1619,1081.3123803040287
1620,1081.3123803040287
1621,1081.3123803040287
1622,1081.3123803040287
1623,1081.3123803040287
1624,1081.3123803040287
1625,1081.3123803040287
1626,1081.3123803040287
1627,1081.3123803040287
1628,1081.3123803040287
1629,1081.3123803040287
1630,1081.3123803040287
1631,1081.3123803040287
1632,1081.3123803040287
1633,1081.3123803040287
1634,1081.3123803040287
1635,1081.3123803040287
1636,1081.3123803040287
1637,1081.3123803040287
1638,1081.3123803040287
1639,1081.3123803040287
1640,1081.3123803040287
1641,1081.3123803040287
1642,1081.3123803040287
1643,1081.3123803040287
1644,1081.3123803040287
1645,1081.3123803040287
1646,1081.3123803040287
1647,1081.3123803040287
1648,1081.3123803040287
1649,1081.3123803040287
1650,1081.3123803040287
1651,1081.3123803040287
1652,1081.3123803040287
1653,1081.3123803040287
1654,1081.3123803040287
1655,1081.3123803040287
1656,1081.3123803040287
1657,1081.3123803040287
1658,1081.3123803040287
1659,1081.3123803040287
1660,1081.3123803040287
1661,1081.3123803040287
1662,1081.3123803040287
1663,1081.3123803040287
1664,1081.3123803040287
1665,1081.3123803040287
1666,1081.3123803040287
1667,1081.3123803040287
1668,1081.3123803040287
1669,1081.3123803040287
1670,1081.3123803040287
1671,1081.3123803040287
1672,1081.3123803040287
1673,1081.3123803040287
1674,1081.3123803040287
1675,1081.3123803040287
1676,1081.3123803040287
1677,1081.3123803040287
1678,1081.3123803040287
1679,1081.3123803040287
1680,1081.3123803040287
1681,1081.3123803040287
1682,1081.3123803040287
1683,1081.3123803040287
1684,1081.3123803040287
1685,1081.3123803040287
1686,1081.3123803040287
1687,1081.3123803040287
1688,1081.3123803040287
1689,1081.3123803040287
1690,1081.3123803040287
1691,1081.3123803040287
1692,1081.3123803040287
1693,1081.3123803040287
1694,1081.3123803040287
1695,1081.3123803040287
1696,1081.3123803040287
1697,1081.3123803040287
1698,1081.3123803040287
1699,1081.3123803040287
1700,1081.3123803040287
1701,1081.3123803040287
1702,1081.3123803040287
1703,1081.3123803040287
1704,1081.3123803040287
1705,1081.3123803040287
1706,1081.3123803040287
1707,1081.3123803040287
1708,1081.3123803040287
1709,1081.3123803040287
1710,1081.3123803040287
1711,1081.3123803040287
1712,1081.3123803040287
1713,1081.3123803040287
1714,1081.3123803040287
1715,1081.3123803040287
1716,1081.3123803040287
1717,1081.3123803040287
1718,1081.3123803040287
1719,1081.3123803040287
1720,1081.3123803040287
1721,1081.3123803040287
1722,1081.3123803040287
1723,1081.3123803040287
1724,1081.3123803040287
1725,1081.3123803040287
1726,1081.3123803040287
1727,1081.3123803040287
1728,1081.3123803040287
1729,1081.3123803040287
1730,1081.3123803040287
1731,1081.3123803040287
1732,1081.3123803040287
1733,1081.3123803040287
1734,1081.3123803040287
1735,1081.3123803040287
1736,1081.3123803040287
1737,1081.3123803040287
1738,1081.3123803040287
1739,1081.3123803040287
1740,1081.3123803040287
1741,1081.3123803040287
1742,1081.3123803040287
1743,1081.3123803040287
1744,1081.3123803040287
1745,1081.3123803040287
1746,1081.3123803040287
1747,1081.3123803040287
1748,1081.3123803040287
1749,1081.3123803040287
1750,1081.3123803040287
1751,1081.3123803040287
1752,1081.3123803040287
1753,1081.3123803040287
1754,1081.3123803040287
1755,1081.3123803040287
1756,1081.3123803040287
1757,1081.3123803040287
1758,1081.3123803040287
1759,1081.3123803040287
1760,1081.3123803040287
1761,1081.3123803040287
1762,1081.3123803040287
1763,1081.3123803040287
1764,1081.3123803040287
1765,1081.3123803040287
1766,1081.3123803040287
1767,1081.3123803040287
1768,1081.3123803040287
1769,1081.3123803040287
1770,1081.3123803040287
1771,1081.3123803040287
1772,1081.3123803040287
1773,1081.3123803040287
1774,1081.3123803040287
1775,1081.3123803040287
1776,1081.3123803040287
1777,1081.3123803040287
1778,1081.3123803040287
1779,1081.3123803040287
1780,1081.3123803040287
1781,1081.3123803040287
1782,1081.3123803040287
1783,1081.3123803040287
1784,1081.3123803040287
1785,1081.3123803040287
1786,1081.3123803040287
1787,1081.3123803040287
1788,1081.3123803040287
1789,1081.3123803040287
1790,1081.3123803040287
1791,1081.3123803040287
1792,1081.3123803040287
1793,1081.3123803040287
1794,1081.3123803040287
1795,1081.3123803040287
1796,1081.3123803040287
1797,1081.3123803040287
1798,1081.3123803040287
1799,1081.3123803040287
1800,1081.3123803040287
1801,1081.3123803040287
1802,1081.3123803040287
1803,1081.3123803040287
1804,1081.3123803040287
1805,1081.3123803040287
1806,1081.3123803040287
1807,1081.3123803040287
1808,1081.3123803040287
1809,1081.3123803040287
1810,1081.3123803040287
1811,1081.3123803040287
1812,1081.3123803040287
1813,1081.3123803040287
1814,1081.3123803040287
1815,1081.3123803040287
1816,1081.3123803040287
1817,1081.3123803040287
1818,1081.3123803040287
1819,1081.3123803040287
1820,1081.3123803040287
1821,1081.3123803040287
1822,1081.3123803040287
1823,1081.3123803040287
1824,1081.3123803040287
1825,1081.3123803040287
1826,1081.3123803040287
1827,1081.3123803040287
1828,1081.3123803040287
1829,1081.3123803040287
1830,1081.3123803040287
1831,1081.3123803040287
1832,1081.3123803040287
1833,1081.3123803040287
1834,1081.3123803040287
1835,1081.3123803040287
1836,1081.3123803040287
1837,1081.3123803040287
1838,1081.3123803040287
1839,1081.3123803040287
1840,1081.3123803040287
1841,1081.3123803040287
1842,1081.3123803040287
1843,1081.3123803040287
1844,1081.3123803040287
1845,1081.3123803040287
1846,1081.3123803040287
1847,1081.3123803040287
1848,1081.3123803040287
1849,1081.3123803040287
1850,1081.3123803040287
1851,1081.3123803040287
1852,1081.3123803040287
1853,1081.3123803040287
1854,1081.3123803040287
1855,1081.3123803040287
1856,1081.3123803040287
1857,1081.3123803040287
1858,1081.3123803040287
1859,1081.3123803040287
1860,1081.3123803040287
1861,1081.3123803040287
1862,1081.3123803040287
1863,1081.3123803040287
1864,1081.3123803040287
1865,1081.3123803040287
1866,1081.3123803040287
1867,1081.3123803040287
1868,1081.3123803040287
1869,1081.3123803040287
1870,1081.3123803040287
1871,1081.3123803040287
1872,1081.3123803040287
1873,1081.3123803040287
1874,1081.3123803040287
1875,1081.3123803040287
1876,1081.3123803040287
1877,1081.3123803040287
1878,1081.3123803040287
1879,1081.3123803040287
1880,1081.3123803040287
1881,1081.3123803040287
1882,1081.3123803040287
1883,1081.3123803040287
1884,1081.3123803040287
1885,1081.3123803040287
1886,1081.3123803040287
1887,1081.3123803040287
1888,1081.3123803040287
1889,1081.3123803040287
1890,1081.3123803040287
1891,1081.3123803040287
1892,1081.3123803040287
1893,1081.3123803040287
1894,1081.3123803040287
1895,1081.3123803040287
1896,1081.3123803040287
1897,1081.3123803040287
1898,1081.3123803040287
1899,1081.3123803040287
1900,1081.3123803040287
1901,1081.3123803040287
1902,1081.3123803040287
1903,1081.3123803040287
1904,1081.3123803040287
1905,1081.3123803040287
1906,1081.3123803040287
1907,1081.3123803040287
1908,1081.3123803040287
1909,1081.3123803040287
1910,1081.3123803040287
1911,1081.3123803040287
1912,1081.3123803040287
1913,1081.3123803040287
1914,1081.3123803040287
1915,1081.3123803040287
1916,1081.3123803040287
1917,1081.3123803040287
1918,1081.3123803040287
1919,1081.3123803040287
1920,1081.3123803040287
1921,1081.3123803040287
1922,1081.3123803040287
1923,1081.3123803040287
1924,1081.3123803040287
1925,1081.3123803040287
1926,1081.3123803040287
1927,1081.3123803040287
1928,1081.3123803040287
1929,1081.3123803040287
1930,1081.3123803040287
1931,1081.3123803040287
1932,1081.3123803040287
1933,1081.3123803040287
1934,1081.3123803040287
1935,1081.3123803040287
1936,1081.3123803040287
1937,1081.3123803040287
1938,1081.3123803040287
1939,1081.3123803040287
1940,1081.3123803040287
1941,1081.3123803040287
1942,1081.3123803040287
1943,1081.3123803040287
1944,1081.3123803040287
1945,1081.3123803040287
1946,1081.3123803040287
1947,1081.3123803040287
1948,1081.3123803040287
1949,1081.3123803040287
1950,1081.3123803040287
1951,1081.3123803040287
1952,1081.3123803040287
1953,1081.3123803040287
1954,1081.3123803040287
1955,1081.3123803040287
1956,1081.3123803040287
1957,1081.3123803040287
1958,1081.3123803040287
1959,1081.3123803040287
1960,1081.3123803040287
1961,1081.3123803040287
1962,1081.3123803040287
1963,1081.3123803040287
1964,1081.3123803040287
1965,1081.3123803040287
1966,1081.3123803040287
1967,1081.3123803040287
1968,1081.3123803040287
1969,1081.3123803040287
1970,1081.3123803040287
1971,1081.3123803040287
1972,1081.3123803040287
1973,1081.3123803040287
1974,1081.3123803040287
1975,1081.3123803040287
1976,1081.3123803040287
1977,1081.3123803040287
1978,1081.3123803040287
1979,1081.3123803040287
1980,1081.3123803040287
1981,1081.3123803040287
1982,1081.3123803040287
1983,1081.3123803040287
1984,1081.3123803040287
1985,1081.3123803040287
1986,1081.3123803040287
1987,1081.3123803040287
1988,1081.3123803040287
1989,1081.3123803040287
1990,1081.3123803040287
1991,1081.3123803040287
1992,1081.3123803040287
1993,1081.3123803040287
1994,1081.3123803040287
1995,1081.3123803040287
1996,1081.3123803040287
1997,1081.3123803040287
1998,1081.3123803040287
1999,1081.3123803040287
2000,1081.3123803040287
2001,1081.3123803040287
2002,1081.3123803040287
2003,1081.3123803040287
2004,1081.3123803040287
2005,1081.3123803040287
2006,1081.3123803040287
2007,1081.3123803040287
2008,1081.3123803040287
2009,1081.3123803040287
2010,1081.3123803040287
2011,1081.3123803040287
2012,1081.3123803040287
2013,1081.3123803040287
2014,1081.3123803040287
2015,1081.3123803040287
2016,1081.3123803040287
2017,1081.3123803040287
2018,1081.3123803040287
2019,1081.3123803040287
2020,1081.3123803040287
2021,1081.3123803040287
2022,1081.3123803040287
2023,1081.3123803040287
2024,1081.3123803040287
2025,1081.3123803040287
2026,1081.3123803040287
2027,1081.3123803040287
2028,1081.3123803040287
2029,1081.3123803040287
2030,1081.3123803040287
2031,1081.3123803040287
2032,1081.3123803040287
2033,1081.3123803040287
2034,1081.3123803040287
2035,1081.3123803040287
2036,1081.3123803040287
2037,1081.3123803040287
2038,1081.3123803040287
2039,1081.3123803040287
2040,1081.3123803040287
2041,1081.3123803040287
2042,1081.3123803040287
2043,1081.3123803040287
2044,1081.3123803040287
2045,1081.3123803040287
2046,1081.3123803040287
2047,1081.3123803040287
2048,1081.3123803040287
2049,1081.3123803040287
2050,1081.3123803040287
2051,1081.3123803040287
2052,1081.3123803040287
2053,1081.3123803040287
2054,1081.3123803040287
2055,1081.3123803040287
2056,1081.3123803040287
2057,1081.3123803040287
2058,1081.3123803040287
2059,1081.3123803040287
2060,1081.3123803040287
2061,1081.3123803040287
2062,1081.3123803040287
2063,1081.3123803040287
2064,1081.3123803040287
2065,1081.3123803040287
2066,1081.3123803040287
2067,1081.3123803040287
2068,1081.3123803040287
2069,1081.3123803040287
2070,1081.3123803040287
2071,1081.3123803040287
2072,1081.3123803040287
2073,1081.3123803040287
2074,1081.3123803040287
2075,1081.3123803040287
2076,1081.3123803040287
2077,1081.3123803040287
2078,1081.3123803040287
2079,1081.3123803040287
2080,1081.3123803040287
2081,1081.3123803040287
2082,1081.3123803040287
2083,1081.3123803040287
2084,1081.3123803040287
2085,1081.3123803040287
2086,1081.3123803040287
2087,1081.3123803040287
2088,1081.3123803040287
2089,1081.3123803040287
2090,1081.3123803040287
2091,1081.3123803040287
2092,1081.3123803040287
2093,1081.3123803040287
2094,1081.3123803040287
2095,1081.3123803040287
2096,1081.3123803040287
2097,1081.3123803040287
2098,1081.3123803040287
2099,1081.3123803040287
2100,1081.3123803040287
2101,1081.3123803040287
2102,1081.3123803040287
2103,1081.3123803040287
2104,1081.3123803040287
2105,1081.3123803040287
2106,1081.3123803040287
2107,1081.3123803040287
2108,1081.3123803040287
2109,1081.3123803040287
2110,1081.3123803040287
2111,1081.3123803040287
2112,1081.3123803040287
2113,1081.3123803040287
2114,1081.3123803040287
2115,1081.3123803040287
2116,1081.3123803040287
2117,1081.3123803040287
2118,1081.3123803040287
2119,1081.3123803040287
2120,1081.3123803040287
2121,1081.3123803040287
2122,1081.3123803040287
2123,1081.3123803040287
2124,1081.3123803040287
2125,1081.3123803040287
2126,1081.3123803040287
2127,1081.3123803040287
2128,1081.3123803040287
2129,1081.3123803040287
2130,1081.3123803040287
2131,1081.3123803040287
2132,1081.3123803040287
2133,1081.3123803040287
2134,1081.3123803040287
2135,1081.3123803040287
2136,1081.3123803040287
2137,1081.3123803040287
2138,1081.3123803040287
2139,1081.3123803040287
2140,1081.3123803040287
2141,1081.3123803040287
2142,1081.3123803040287
2143,1081.3123803040287
2144,1081.3123803040287
2145,1081.3123803040287
2146,1081.3123803040287
2147,1081.3123803040287
2148,1081.3123803040287
2149,1081.3123803040287
2150,1081.3123803040287
2151,1081.3123803040287
2152,1081.3123803040287
2153,1081.3123803040287
2154,1081.3123803040287
2155,1081.3123803040287
2156,1081.3123803040287
2157,1081.3123803040287
2158,1081.3123803040287
2159,1081.3123803040287
2160,1081.3123803040287
2161,1081.3123803040287
2162,1081.3123803040287
2163,1081.3123803040287
2164,1081.3123803040287
2165,1081.3123803040287
2166,1081.3123803040287
2167,1081.3123803040287
2168,1081.3123803040287
2169,1081.3123803040287
2170,1081.3123803040287
2171,1081.3123803040287
2172,1081.3123803040287
2173,1081.3123803040287
2174,1081.3123803040287
2175,1081.3123803040287
2176,1081.3123803040287
2177,1081.3123803040287
2178,1081.3123803040287
2179,1081.3123803040287
2180,1081.3123803040287
2181,1081.3123803040287
2182,1081.3123803040287
2183,1081.3123803040287
2184,1081.3123803040287
2185,1081.3123803040287
2186,1081.3123803040287
2187,1081.3123803040287
2188,1081.3123803040287
2189,1081.3123803040287
2190,1081.3123803040287
2191,1081.3123803040287
2192,1081.3123803040287
2193,1081.3123803040287
2194,1081.3123803040287
2195,1081.3123803040287
2196,1081.3123803040287
2197,1081.3123803040287
2198,1081.3123803040287
2199,1081.3123803040287
2200,1081.3123803040287
2201,1081.3123803040287
2202,1081.3123803040287
2203,1081.3123803040287
2204,1081.3123803040287
2205,1081.3123803040287
2206,1081.3123803040287
2207,1081.3123803040287
2208,1081.3123803040287
2209,1081.3123803040287
2210,1081.3123803040287
2211,1081.3123803040287
2212,1081.3123803040287
2213,1081.3123803040287
2214,1081.3123803040287
2215,1081.3123803040287
2216,1081.3123803040287
2217,1081.3123803040287
2218,1081.3123803040287
2219,1081.3123803040287
2220,1081.3123803040287
2221,1081.3123803040287
2222,1081.3123803040287
2223,1081.3123803040287
2224,1081.3123803040287
2225,1081.3123803040287
2226,1081.3123803040287
2227,1081.3123803040287
2228,1081.3123803040287
2229,1081.3123803040287
2230,1081.3123803040287
2231,1081.3123803040287
2232,1081.3123803040287
2233,1081.3123803040287
2234,1081.3123803040287
2235,1081.3123803040287
2236,1081.3123803040287
2237,1081.3123803040287
2238,1081.3123803040287
2239,1081.3123803040287
2240,1081.3123803040287
2241,1081.3123803040287
2242,1081.3123803040287
2243,1081.3123803040287
2244,1081.3123803040287
2245,1081.3123803040287
2246,1081.3123803040287
2247,1081.3123803040287
2248,1081.3123803040287
2249,1081.3123803040287
2250,1081.3123803040287
2251,1081.3123803040287
2252,1081.3123803040287
2253,1081.3123803040287
2254,1081.3123803040287
2255,1081.3123803040287
2256,1081.3123803040287
2257,1081.3123803040287
2258,1081.3123803040287
2259,1081.3123803040287
2260,1081.3123803040287
2261,1081.3123803040287
2262,1081.3123803040287
2263,1081.3123803040287
2264,1081.3123803040287
2265,1081.3123803040287
2266,1081.3123803040287
2267,1081.3123803040287
2268,1081.3123803040287
2269,1081.3123803040287
2270,1081.3123803040287
2271,1081.3123803040287
2272,1081.3123803040287
2273,1081.3123803040287
2274,1081.3123803040287
2275,1081.3123803040287
2276,1081.3123803040287
2277,1081.3123803040287
2278,1081.3123803040287
2279,1081.3123803040287
2280,1081.3123803040287
2281,1081.3123803040287
2282,1081.3123803040287
2283,1081.3123803040287
2284,1081.3123803040287
2285,1081.3123803040287
2286,1081.3123803040287
2287,1081.3123803040287
2288,1081.3123803040287
2289,1081.3123803040287
2290,1081.3123803040287
2291,1081.3123803040287
2292,1081.3123803040287
2293,1081.3123803040287
2294,1081.3123803040287
2295,1081.3123803040287
2296,1081.3123803040287
2297,1081.3123803040287
2298,1081.3123803040287
2299,1081.3123803040287
2300,1081.3123803040287
2301,1081.3123803040287
2302,1081.3123803040287
2303,1081.3123803040287
2304,1081.3123803040287
2305,1081.3123803040287
2306,1081.3123803040287
2307,1081.3123803040287
2308,1081.3123803040287
2309,1081.3123803040287
2310,1081.3123803040287
2311,1081.3123803040287
2312,1081.3123803040287
2313,1081.3123803040287
2314,1081.3123803040287
2315,1081.3123803040287
2316,1081.3123803040287
2317,1081.3123803040287
2318,1081.3123803040287
2319,1081.3123803040287
2320,1081.3123803040287
2321,1081.3123803040287
2322,1081.3123803040287
2323,1081.3123803040287
2324,1081.3123803040287
2325,1081.3123803040287
2326,1081.3123803040287
2327,1081.3123803040287
2328,1081.3123803040287
2329,1081.3123803040287
2330,1081.3123803040287
2331,1081.3123803040287
2332,1081.3123803040287
2333,1081.3123803040287
2334,1081.3123803040287
2335,1081.3123803040287
2336,1081.3123803040287
2337,1081.3123803040287
2338,1081.3123803040287
2339,1081.3123803040287
2340,1081.3123803040287
2341,1081.3123803040287
2342,1081.3123803040287
2343,1081.3123803040287
2344,1081.3123803040287
2345,1081.3123803040287
2346,1081.3123803040287
2347,1081.3123803040287
2348,1081.3123803040287
2349,1081.3123803040287
2350,1081.3123803040287
2351,1081.3123803040287
2352,1081.3123803040287
2353,1081.3123803040287
2354,1081.3123803040287
2355,1081.3123803040287
2356,1081.3123803040287
2357,1081.3123803040287
2358,1081.3123803040287
2359,1081.3123803040287
2360,1081.3123803040287
2361,1081.3123803040287
2362,1081.3123803040287
2363,1081.3123803040287
2364,1081.3123803040287
2365,1081.3123803040287
2366,1081.3123803040287
2367,1081.3123803040287
2368,1081.3123803040287
2369,1081.3123803040287
2370,1081.3123803040287
2371,1081.3123803040287
2372,1081.3123803040287
2373,1081.3123803040287
2374,1081.3123803040287
2375,1081.3123803040287
2376,1081.3123803040287
2377,1081.3123803040287
2378,1081.3123803040287
2379,1081.3123803040287
2380,1081.3123803040287
2381,1081.3123803040287
2382,1081.3123803040287
2383,1081.3123803040287
2384,1081.3123803040287
2385,1081.3123803040287
2386,1081.3123803040287
2387,1081.3123803040287
2388,1081.3123803040287
2389,1081.3123803040287
2390,1081.3123803040287
2391,1081.3123803040287
2392,1081.3123803040287
2393,1081.3123803040287
2394,1081.3123803040287
2395,1081.3123803040287
2396,1081.3123803040287
2397,1081.3123803040287
2398,1081.3123803040287
2399,1081.3123803040287
2400,1081.3123803040287
2401,1081.3123803040287
2402,1081.3123803040287
2403,1081.3123803040287
2404,1081.3123803040287
2405,1081.3123803040287
2406,1081.3123803040287
2407,1081.3123803040287
2408,1081.3123803040287
2409,1081.3123803040287
2410,1081.3123803040287
2411,1081.3123803040287
2412,1081.3123803040287
2413,1081.3123803040287
2414,1081.3123803040287
2415,1081.3123803040287
2416,1081.3123803040287
2417,1081.3123803040287
2418,1081.3123803040287
2419,1081.3123803040287
2420,1081.3123803040287
2421,1081.3123803040287
2422,1081.3123803040287
2423,1081.3123803040287
2424,1081.3123803040287
2425,1081.3123803040287
2426,1081.3123803040287
2427,1081.3123803040287
2428,1081.3123803040287
2429,1081.3123803040287
2430,1081.3123803040287
2431,1081.3123803040287
2432,1081.3123803040287
2433,1081.3123803040287
2434,1081.3123803040287
2435,1081.3123803040287
2436,1081.3123803040287
2437,1081.3123803040287
2438,1081.3123803040287
2439,1081.3123803040287
2440,1081.3123803040287
2441,1081.3123803040287
2442,1081.3123803040287
2443,1081.3123803040287
2444,1081.3123803040287
2445,1081.3123803040287
2446,1081.3123803040287
2447,1081.3123803040287
2448,1081.3123803040287
2449,1081.3123803040287
2450,1081.3123803040287
2451,1081.3123803040287
2452,1081.3123803040287
2453,1081.3123803040287
2454,1081.3123803040287
2455,1081.3123803040287
2456,1081.3123803040287
2457,1081.3123803040287
2458,1081.3123803040287
2459,1081.3123803040287
2460,1081.3123803040287
2461,1081.3123803040287
2462,1081.3123803040287
